name,id
HUC2_13_Landsat8_DSWE1a_v2025-02-12.csv,1chfzce8cfQBFMOO3aECMSvfL6k814N6I
HUC2_14_Landsat8_DSWE1a_v2025-02-12.csv,1OeMFrxbFoqEoEvZr5ezB37S-meVp-A7R
HUC2_12_Landsat8_DSWE1a_v2025-02-12.csv,1nW4H_XD1DgRfNNGCXUyTPxB3kutz8FcQ
HUC2_18_Landsat8_DSWE1a_v2025-02-12.csv,1g6huW9ctFy7D_jntdSo-sE43KcHfvPl5
HUC2_20_Landsat8_DSWE1a_v2025-02-12.csv,1gdduwF5LwJr-XH_j7TRW2vOwuGlzA9zy
HUC2_21_Landsat8_DSWE1a_v2025-02-12.csv,1n6g8JFsobNtg2hfUR9HnmdEyr1HLN_BT
HUC2_22_Landsat8_DSWE1a_v2025-02-12.csv,1rzcCOBrOdeGhqGlaP3NGiBbGYRetWyA8
HUC2_19_Landsat8_DSWE1a_v2025-02-12.csv,16kjZNdHxSvHaykAme6p6YsdEELOnmNM9
Landsat9_DSWE1_v2025-02-12.csv,1hoeJQYecjb6N9G8OqRJmFcV90SPjgpnI
Landsat9_DSWE1a_v2025-02-12.csv,1WSONHXa86RPqP-4dpwVHTwqqsv0rUnmV
