name,id
lakeSR_HUC2_21_Landsat7_DSWE1_v2025-06-04.csv,1U8vohk_s0rzExn-76LQILMi0L7_uSYTj
lakeSR_HUC2_22_Landsat7_DSWE1_v2025-06-04.csv,18xJUyx9etNgg6OgEUQ9qgVLYsLlRBaei
lakeSR_HUC2_19_Landsat7_DSWE1_v2025-06-04.csv,1t4B3LAdRBvpZERR4KeDb1CYafrM-VSey
lakeSR_HUC2_02_Landsat7_DSWE1a_v2025-06-04.csv,1_4YbKxcFt0H0Z6Snc1pIVUgz1zA2GRxU
lakeSR_HUC2_06_Landsat7_DSWE1a_v2025-06-04.csv,1MU0p8X26-IRcJJCXlly8dJb0OC7TTl8i
lakeSR_HUC2_05_Landsat7_DSWE1a_v2025-06-04.csv,1jYrK8WoLuHzWDLJA6iCbjrgll2qjfUv3
lakeSR_HUC2_03_Landsat7_DSWE1a_v2025-06-04.csv,1aRha8-AjOUqGhl4cS64vbDKzuitPneWw
lakeSR_HUC2_07_Landsat7_DSWE1a_v2025-06-04.csv,1gR-ur_YHZzyDYjkqGFlkmXFDsELM8KsP
lakeSR_HUC2_04_Landsat7_DSWE1a_v2025-06-04.csv,19QabxYxWp8t9_fnDw5Q_V0dp7NalUazq
lakeSR_HUC2_08_Landsat7_DSWE1a_v2025-06-04.csv,1g2lYtSpXk8aF141etf6lgz-ICmPemkly
lakeSR_HUC2_10_Landsat7_DSWE1a_v2025-06-04.csv,1b8NMWuPYdZvgtFDCTxXuEKaSMCLn1KOz
lakeSR_HUC2_09_Landsat7_DSWE1a_v2025-06-04.csv,1ZEI7CNmabbi_9_9Tbf2q3pHiHK56hPCH
lakeSR_HUC2_01_Landsat7_DSWE1a_v2025-06-04.csv,1xkgJgh17-oPC3fGbhT9nLISxCJcGTNR8
lakeSR_HUC2_16_Landsat7_DSWE1a_v2025-06-04.csv,1f4jkGwH2-qYwnRbpDGVd9VgTfuXdgYBV
lakeSR_HUC2_17_Landsat7_DSWE1a_v2025-06-04.csv,1mODenId9MI28xx-v1Pc_xf97QBPVJH_x
lakeSR_HUC2_15_Landsat7_DSWE1a_v2025-06-04.csv,1s2h6UuyWnqesNufb07F0JokW1YxF-JHw
lakeSR_HUC2_11_Landsat7_DSWE1a_v2025-06-04.csv,1axos54tlaQhNYvENDYcgHZLPefCDwpeA
lakeSR_HUC2_13_Landsat7_DSWE1a_v2025-06-04.csv,1i2EC98CbHbMiSsZ9E9dcFl8Er0FXtiX6
lakeSR_HUC2_14_Landsat7_DSWE1a_v2025-06-04.csv,1x0ym3P_1BBdjZfnkRey4tz51jiJZB17W
lakeSR_HUC2_12_Landsat7_DSWE1a_v2025-06-04.csv,18c5FDlZPPw0Gpt6wMPLQQ3FwvWa-RA1M
lakeSR_HUC2_18_Landsat7_DSWE1a_v2025-06-04.csv,1WkwfAS_PaPDBbvOeV-m3i12P-d1EafPp
lakeSR_HUC2_20_Landsat7_DSWE1a_v2025-06-04.csv,12OC9FfKtpOAwSr0cysxhSvYS04cNazu7
lakeSR_HUC2_21_Landsat7_DSWE1a_v2025-06-04.csv,1_01X94yeLRnuYfnVpubeEANlqRBVqczH
lakeSR_HUC2_22_Landsat7_DSWE1a_v2025-06-04.csv,1IZwuo96u-M-CuqIZ6m3WiWGXKOWuyBqx
lakeSR_HUC2_19_Landsat7_DSWE1a_v2025-06-04.csv,16G46iPJHDKj8OGvcYXZFl_2eUr284mCU
lakeSR_HUC2_02_Landsat8_DSWE1_v2025-06-04.csv,1yDs6f604hu40H7B-U2JGkt30PfeK6bte
lakeSR_HUC2_06_Landsat8_DSWE1_v2025-06-04.csv,1b6U3zwKT9vIGTC94fcSdkDLIpf3gZxgp
lakeSR_HUC2_05_Landsat8_DSWE1_v2025-06-04.csv,1MRSTzPF7O_cujR0WjQnljl6RD2FMZsh3
lakeSR_HUC2_03_Landsat8_DSWE1_v2025-06-04.csv,1kv6jUpUHsnORno3WgHl4diThEq3pbJu5
lakeSR_HUC2_07_Landsat8_DSWE1_v2025-06-04.csv,1K_T8M38Frm4-wK2WrrIuzjG79lHKyoYk
lakeSR_HUC2_04_Landsat8_DSWE1_v2025-06-04.csv,1czuLYpFqH7Y5YqjErQkApVyNrhC3UV8_
lakeSR_HUC2_08_Landsat8_DSWE1_v2025-06-04.csv,1aVN7eajxJkKebpsurrerMiPKegtCRpWn
lakeSR_HUC2_10_Landsat8_DSWE1_v2025-06-04.csv,155GIbNlia7LWedHDGUW59shsbbYSxHtM
lakeSR_HUC2_09_Landsat8_DSWE1_v2025-06-04.csv,1k0xUHFhFFujnoPihX24ysjSLS-3cTMuq
lakeSR_HUC2_01_Landsat8_DSWE1_v2025-06-04.csv,17BM6R16ysS4cO-HePdysSUw1fvpqDHz5
lakeSR_HUC2_16_Landsat8_DSWE1_v2025-06-04.csv,19EilhAVrQXacv9-1K40H6aajKfAfOKo3
lakeSR_HUC2_17_Landsat8_DSWE1_v2025-06-04.csv,1z9uf2R8cb2pV1mgnRheCT6Datzhg6Fag
lakeSR_HUC2_15_Landsat8_DSWE1_v2025-06-04.csv,1bYxH0p3ufpQz5ZuHZCVP2M2st7VMW93v
lakeSR_HUC2_11_Landsat8_DSWE1_v2025-06-04.csv,10nyzrSnJ4v4IE-9AMZD9JzzcGKAI1qtd
lakeSR_HUC2_13_Landsat8_DSWE1_v2025-06-04.csv,1wrUF47skNciPbVQfOElo2UWRsiSmHg1b
lakeSR_HUC2_14_Landsat8_DSWE1_v2025-06-04.csv,14RzfNQH4Qp744Bc3ZFSaZwMxJPgFWbXR
lakeSR_HUC2_12_Landsat8_DSWE1_v2025-06-04.csv,1ZV3aQFscnX2dVSn3Oed-D_KRKDnTD34y
lakeSR_HUC2_18_Landsat8_DSWE1_v2025-06-04.csv,1kt-kI-xPpvY4K98pQG8zvLwIN2cAmftx
lakeSR_HUC2_20_Landsat8_DSWE1_v2025-06-04.csv,1HwBpCkqIIdKasXRrjL9d6k4qPCo1a0Mj
lakeSR_HUC2_21_Landsat8_DSWE1_v2025-06-04.csv,1pXGj_W1vuk6mZsFN2WnIqwNLvKMjEsOE
lakeSR_HUC2_22_Landsat8_DSWE1_v2025-06-04.csv,1ewSScTkLKRUbsvltfnjkeVj356ypRDvA
lakeSR_HUC2_19_Landsat8_DSWE1_v2025-06-04.csv,1LNCzHuwEjaU2AWRJO4WV3Iiv3JhJ0PBi
lakeSR_HUC2_02_Landsat8_DSWE1a_v2025-06-04.csv,1u2nXjOPjx7B2JbUIX9LnIIWaXZ5tUAmr
lakeSR_HUC2_06_Landsat8_DSWE1a_v2025-06-04.csv,19CAIjD_CO709xjAj7id_dLywfwNE_ruR
lakeSR_HUC2_05_Landsat8_DSWE1a_v2025-06-04.csv,1rN4O2ukPuiXidL4EzqOd6khP4-1ZBsxm
lakeSR_HUC2_03_Landsat8_DSWE1a_v2025-06-04.csv,1KOlJ1c8r_J0LyaeipID6fUzGYlx1jseG
lakeSR_HUC2_07_Landsat8_DSWE1a_v2025-06-04.csv,1wfJQRQ7w3BkMw633ks2C7F3BnjEVmqmP
lakeSR_HUC2_04_Landsat8_DSWE1a_v2025-06-04.csv,1TfCEHv2aKvrzMEMt57oTK1OMeCG1BCYq
lakeSR_HUC2_08_Landsat8_DSWE1a_v2025-06-04.csv,1T2yN5Ldh56jt55piUmqq5GP49clGFkl_
lakeSR_HUC2_10_Landsat8_DSWE1a_v2025-06-04.csv,1fdcNIFrD6qhNSwabu5bEfKuPeYclAg8P
lakeSR_HUC2_09_Landsat8_DSWE1a_v2025-06-04.csv,1bEsN47CSeEdNYcqrtWjdWBEDWmFe1FIw
lakeSR_HUC2_01_Landsat8_DSWE1a_v2025-06-04.csv,1fY6P4VuR_HHmR-CQ0evpK1ejnxEm8P-H
lakeSR_HUC2_16_Landsat8_DSWE1a_v2025-06-04.csv,11sWFxVl-3Wa3ZSZUUi9wSZZxG9zGuTiY
lakeSR_HUC2_17_Landsat8_DSWE1a_v2025-06-04.csv,1MtJpunCDU2Go-lAdc-ANKtdh-cJz8Mp1
lakeSR_HUC2_15_Landsat8_DSWE1a_v2025-06-04.csv,1w9j-DPF9F5c_gs5z6ltwnjZ45xzl4-lO
lakeSR_HUC2_11_Landsat8_DSWE1a_v2025-06-04.csv,1ObHjn5EC6BtAIg6mhr_ajpl_WsqaRkfe
lakeSR_HUC2_13_Landsat8_DSWE1a_v2025-06-04.csv,1M_JLqq_9a5KjnG9DLbf_GNlhvbfdoxOy
lakeSR_HUC2_14_Landsat8_DSWE1a_v2025-06-04.csv,1RSGGEfdeLC2r40GUkpEHeg6_bhOJCIcf
lakeSR_HUC2_12_Landsat8_DSWE1a_v2025-06-04.csv,1PCeNvahVCDOEwPfHN4opPVGEZ6lGrlW7
lakeSR_HUC2_18_Landsat8_DSWE1a_v2025-06-04.csv,1YmRyJkV_MvRXPSmZ68I1nMd6LtfnKsZp
lakeSR_HUC2_20_Landsat8_DSWE1a_v2025-06-04.csv,123x8K3mXZL9_aFKMwkriHwlBTPbS5GrA
lakeSR_HUC2_21_Landsat8_DSWE1a_v2025-06-04.csv,1OwrYaGfQ47mmYre9_nV7zWoMshBiFng7
lakeSR_HUC2_22_Landsat8_DSWE1a_v2025-06-04.csv,1lfjzPArI6j7V4_AivEEWhCZEXnySvUe6
lakeSR_HUC2_19_Landsat8_DSWE1a_v2025-06-04.csv,18RLFP6NCEMZFJ4CuIXBX2ab_Ol2XVRCL
lakeSR_Landsat9_DSWE1_v2025-06-04.csv,1pEPywrU4ymo86FMTL9W1fTDjmA-MQufk
lakeSR_Landsat9_DSWE1a_v2025-06-04.csv,1TlOu9Gk4hBBJHwQCY4-aQNxIYKwU9CkT
lakeSR_metadata_LS457_export_2025-06-04.csv,1gpVkdT_1iU17iLGFuRjfbzABAiOQQWOM
lakeSR_metadata_LS89_export_2025-06-04.csv,1miHS8Ws7YXjj9-b0K5jqYE9uSzlaw60H
